time	 inp	 bininp	 pre	 binpre	 lstinp	 lstpre
20:22:14	 56	 2439	 000111000000	 111000011001	 [8, 16, 32]	 [1, 2, 4, 128, 256, 2048]
20:22:14	 0	 0	 000000000000	 0	 []	 []
20:22:14	 1408	 2613	 000000011010	 101011000101	 [128, 256, 1024]	 [1, 4, 16, 32, 512, 2048]
20:22:14	 2	 2341	 010000000000	 101001001001	 [2]	 [1, 4, 32, 256, 2048]
20:22:14	 256	 2193	 000000001000	 100010010001	 [256]	 [1, 16, 128, 2048]
20:22:14	 258	 2229	 010000001000	 101011010001	 [2, 256]	 [1, 4, 16, 32, 128, 2048]
20:22:14	 0	 0	 000000000000	 0	 []	 []
20:22:14	 2048	 183	 000000000001	 11101101	 [2048]	 [1, 2, 4, 16, 32, 128]
20:22:14	 0	 0	 000000000000	 0	 []	 []
20:22:14	 8	 2544	 000100000000	 000011111001	 [8]	 [16, 32, 64, 128, 256, 2048]
20:22:14	 1	 3236	 100000000000	 001001010011	 [1]	 [4, 32, 128, 1024, 2048]
20:22:14	 0	 0	 000000000000	 0	 []	 []
20:22:14	 2	 2341	 010000000000	 101001001001	 [2]	 [1, 4, 32, 256, 2048]
20:22:14	 8	 2544	 000100000000	 000011111001	 [8]	 [16, 32, 64, 128, 256, 2048]
20:22:14	 3120	 391	 000011000011	 111000011	 [16, 32, 1024, 2048]	 [1, 2, 4, 128, 256]
20:22:14	 4	 35	 001000000000	 110001	 [4]	 [1, 2, 32]
20:22:14	 2	 2341	 010000000000	 101001001001	 [2]	 [1, 4, 32, 256, 2048]
20:22:14	 0	 0	 000000000000	 0	 []	 []
20:22:14	 1856	 2239	 000000101110	 111111010001	 [64, 256, 512, 1024]	 [1, 2, 4, 8, 16, 32, 128, 2048]
20:22:14	 16	 2439	 000010000000	 111000011001	 [16]	 [1, 2, 4, 128, 256, 2048]
20:22:15	 0	 0	 000000000000	 0	 []	 []
20:22:15	 528	 3495	 000010000100	 111001011011	 [16, 512]	 [1, 2, 4, 32, 128, 256, 1024, 2048]
20:22:15	 64	 1421	 000000100000	 10110001101	 [64]	 [1, 4, 8, 128, 256, 1024]
20:22:15	 0	 0	 000000000000	 0	 []	 []
20:22:15	 0	 0	 000000000000	 0	 []	 []
20:22:15	 0	 0	 000000000000	 0	 []	 []
20:22:15	 128	 2385	 000000010000	 100010101001	 [128]	 [1, 16, 64, 256, 2048]
20:22:15	 12	 3427	 001100000000	 110001101011	 [4, 8]	 [1, 2, 32, 64, 256, 1024, 2048]
20:22:15	 128	 2385	 000000010000	 100010101001	 [128]	 [1, 16, 64, 256, 2048]
20:22:15	 0	 0	 000000000000	 0	 []	 []
20:22:15	 1	 3236	 100000000000	 001001010011	 [1]	 [4, 32, 128, 1024, 2048]
20:22:15	 264	 3827	 000100001000	 110011110111	 [8, 256]	 [1, 2, 16, 32, 64, 128, 512, 1024, 2048]
20:22:15	 1168	 2919	 000010010010	 111001101101	 [16, 128, 1024]	 [1, 2, 4, 32, 64, 256, 512, 2048]
20:22:15	 256	 3729	 000000001000	 100010010111	 [256]	 [1, 16, 128, 512, 1024, 2048]
20:22:15	 0	 0	 000000000000	 0	 []	 []
20:22:15	 1	 3236	 100000000000	 001001010011	 [1]	 [4, 32, 128, 1024, 2048]
20:22:15	 0	 0	 000000000000	 0	 []	 []
20:22:15	 0	 0	 000000000000	 0	 []	 []
20:22:15	 0	 0	 000000000000	 0	 []	 []
20:22:15	 24	 2437	 000110000000	 101000011001	 [8, 16]	 [1, 4, 128, 256, 2048]
20:22:15	 1024	 807	 000000000010	 1110010011	 [1024]	 [1, 2, 4, 32, 256, 512]
20:22:15	 256	 3729	 000000001000	 100010010111	 [256]	 [1, 16, 128, 512, 1024, 2048]
20:22:15	 4	 35	 001000000000	 110001	 [4]	 [1, 2, 32]
20:22:15	 0	 0	 000000000000	 0	 []	 []
20:22:15	 1056	 2567	 000001000010	 111000000101	 [32, 1024]	 [1, 2, 4, 512, 2048]
20:22:15	 258	 3829	 010000001000	 101011110111	 [2, 256]	 [1, 4, 16, 32, 64, 128, 512, 1024, 2048]
20:22:15	 0	 0	 000000000000	 0	 []	 []
20:22:15	 18	 2469	 010010000000	 101001011001	 [2, 16]	 [1, 4, 32, 128, 256, 2048]
20:22:15	 2048	 55	 000000000001	 111011	 [2048]	 [1, 2, 4, 16, 32]
20:22:15	 324	 3763	 001000101000	 110011010111	 [4, 64, 256]	 [1, 2, 16, 32, 128, 512, 1024, 2048]
20:22:15	 0	 0	 000000000000	 0	 []	 []
20:22:15	 1041	 2982	 100010000010	 011001011101	 [1, 16, 1024]	 [2, 4, 32, 128, 256, 512, 2048]
20:22:15	 65	 3510	 100000100000	 011011011011	 [1, 64]	 [2, 4, 16, 32, 128, 256, 1024, 2048]
20:22:15	 2058	 437	 010100000001	 101011011	 [2, 8, 2048]	 [1, 4, 16, 32, 128, 256]
20:22:15	 1024	 807	 000000000010	 1110010011	 [1024]	 [1, 2, 4, 32, 256, 512]
20:22:15	 176	 2311	 000011010000	 111000001001	 [16, 32, 128]	 [1, 2, 4, 256, 2048]
20:22:15	 0	 0	 000000000000	 0	 []	 []
20:22:15	 128	 2385	 000000010000	 100010101001	 [128]	 [1, 16, 64, 256, 2048]
20:22:15	 2114	 445	 010000100001	 101111011	 [2, 64, 2048]	 [1, 4, 8, 16, 32, 128, 256]
20:22:15	 0	 0	 000000000000	 0	 []	 []
20:22:15	 512	 1317	 000000000100	 10100100101	 [512]	 [1, 4, 32, 256, 1024]
20:22:15	 16	 2471	 000010000000	 111001011001	 [16]	 [1, 2, 4, 32, 128, 256, 2048]
20:22:15	 0	 0	 000000000000	 0	 []	 []
20:22:15	 0	 0	 000000000000	 0	 []	 []
20:22:15	 16	 2471	 000010000000	 111001011001	 [16]	 [1, 2, 4, 32, 128, 256, 2048]
20:22:15	 0	 0	 000000000000	 0	 []	 []
20:22:15	 2116	 435	 001000100001	 110011011	 [4, 64, 2048]	 [1, 2, 16, 32, 128, 256]
20:22:15	 16	 2471	 000010000000	 111001011001	 [16]	 [1, 2, 4, 32, 128, 256, 2048]
20:22:15	 256	 3793	 000000001000	 100010110111	 [256]	 [1, 16, 64, 128, 512, 1024, 2048]
20:22:15	 0	 0	 000000000000	 0	 []	 []
20:22:15	 0	 0	 000000000000	 0	 []	 []
20:22:15	 512	 1317	 000000000100	 10100100101	 [512]	 [1, 4, 32, 256, 1024]
20:22:15	 1088	 943	 000000100010	 1111010111	 [64, 1024]	 [1, 2, 4, 8, 32, 128, 256, 512]
20:22:15	 129	 3444	 100000010000	 001011101011	 [1, 128]	 [4, 16, 32, 64, 256, 1024, 2048]
20:22:15	 128	 2385	 000000010000	 100010101001	 [128]	 [1, 16, 64, 256, 2048]
20:22:15	 272	 3311	 000010001000	 111101110011	 [16, 256]	 [1, 2, 4, 8, 32, 64, 128, 1024, 2048]
20:22:15	 0	 0	 000000000000	 0	 []	 []
20:22:15	 192	 2325	 000000110000	 101010001001	 [64, 128]	 [1, 4, 16, 256, 2048]
20:22:15	 0	 0	 000000000000	 0	 []	 []
20:22:15	 0	 0	 000000000000	 0	 []	 []
20:22:15	 32	 3079	 000001000000	 111000000011	 [32]	 [1, 2, 4, 1024, 2048]
20:22:15	 1	 3252	 100000000000	 001011010011	 [1]	 [4, 16, 32, 128, 1024, 2048]
20:22:15	 16	 2471	 000010000000	 111001011001	 [16]	 [1, 2, 4, 32, 128, 256, 2048]
20:22:15	 0	 0	 000000000000	 0	 []	 []
20:22:15	 256	 3793	 000000001000	 100010110111	 [256]	 [1, 16, 64, 128, 512, 1024, 2048]
20:22:15	 64	 3471	 000000100000	 111100011011	 [64]	 [1, 2, 4, 8, 128, 256, 1024, 2048]
20:22:15	 0	 0	 000000000000	 0	 []	 []
20:22:15	 64	 3471	 000000100000	 111100011011	 [64]	 [1, 2, 4, 8, 128, 256, 1024, 2048]
20:22:15	 4	 35	 001000000000	 110001	 [4]	 [1, 2, 32]
20:22:15	 0	 0	 000000000000	 0	 []	 []
20:22:15	 0	 0	 000000000000	 0	 []	 []
20:22:15	 512	 1317	 000000000100	 10100100101	 [512]	 [1, 4, 32, 256, 1024]
20:22:15	 66	 2469	 010000100000	 101001011001	 [2, 64]	 [1, 4, 32, 128, 256, 2048]
20:22:15	 512	 1317	 000000000100	 10100100101	 [512]	 [1, 4, 32, 256, 1024]
20:22:15	 164	 3347	 001001010000	 110010001011	 [4, 32, 128]	 [1, 2, 16, 256, 1024, 2048]
20:22:15	 0	 0	 000000000000	 0	 []	 []
20:22:15	 4	 35	 001000000000	 110001	 [4]	 [1, 2, 32]
20:22:15	 1024	 807	 000000000010	 1110010011	 [1024]	 [1, 2, 4, 32, 256, 512]
20:22:16	 0	 0	 000000000000	 0	 []	 []
20:22:16	 0	 0	 000000000000	 0	 []	 []
20:22:16	 512	 1317	 000000000100	 10100100101	 [512]	 [1, 4, 32, 256, 1024]
20:22:16	 24	 2469	 000110000000	 101001011001	 [8, 16]	 [1, 4, 32, 128, 256, 2048]
20:22:16	 128	 2385	 000000010000	 100010101001	 [128]	 [1, 16, 64, 256, 2048]
20:22:16	 0	 0	 000000000000	 0	 []	 []
20:22:16	 10	 2421	 010100000000	 101011101001	 [2, 8]	 [1, 4, 16, 32, 64, 256, 2048]
20:22:16	 1	 3252	 100000000000	 001011010011	 [1]	 [4, 16, 32, 128, 1024, 2048]
20:22:16	 32	 3079	 000001000000	 111000000011	 [32]	 [1, 2, 4, 1024, 2048]
20:22:16	 2048	 55	 000000000001	 111011	 [2048]	 [1, 2, 4, 16, 32]
20:22:16	 1	 3252	 100000000000	 001011010011	 [1]	 [4, 16, 32, 128, 1024, 2048]
20:22:16	 116	 3459	 001011100000	 110000011011	 [4, 16, 32, 64]	 [1, 2, 128, 256, 1024, 2048]
20:22:16	 2626	 1461	 010000100101	 10101101101	 [2, 64, 512, 2048]	 [1, 4, 16, 32, 128, 256, 1024]
20:22:16	 2	 2853	 010000000000	 101001001101	 [2]	 [1, 4, 32, 256, 512, 2048]
20:22:16	 832	 3255	 000000101100	 111011010011	 [64, 256, 512]	 [1, 2, 4, 16, 32, 128, 1024, 2048]
20:22:16	 16	 2471	 000010000000	 111001011001	 [16]	 [1, 2, 4, 32, 128, 256, 2048]
20:22:16	 8	 2544	 000100000000	 000011111001	 [8]	 [16, 32, 64, 128, 256, 2048]
20:22:16	 65	 4022	 100000100000	 011011011111	 [1, 64]	 [2, 4, 16, 32, 128, 256, 512, 1024, 2048]
20:22:16	 385	 3702	 100000011000	 011011100111	 [1, 128, 256]	 [2, 4, 16, 32, 64, 512, 1024, 2048]
20:22:16	 3072	 823	 000000000011	 1110110011	 [1024, 2048]	 [1, 2, 4, 16, 32, 256, 512]
20:22:16	 192	 2325	 000000110000	 101010001001	 [64, 128]	 [1, 4, 16, 256, 2048]
20:22:16	 0	 0	 000000000000	 0	 []	 []
20:22:16	 2	 2853	 010000000000	 101001001101	 [2]	 [1, 4, 32, 256, 512, 2048]
20:22:16	 514	 3429	 010000000100	 101001101011	 [2, 512]	 [1, 4, 32, 64, 256, 1024, 2048]
20:22:16	 1026	 2853	 010000000010	 101001001101	 [2, 1024]	 [1, 4, 32, 256, 512, 2048]
20:22:16	 2	 2853	 010000000000	 101001001101	 [2]	 [1, 4, 32, 256, 512, 2048]
20:22:16	 0	 0	 000000000000	 0	 []	 []
20:22:16	 0	 0	 000000000000	 0	 []	 []
20:22:16	 64	 2974	 000000100000	 011110011101	 [64]	 [2, 4, 8, 16, 128, 256, 512, 2048]
20:22:16	 68	 4019	 001000100000	 110011011111	 [4, 64]	 [1, 2, 16, 32, 128, 256, 512, 1024, 2048]
20:22:16	 256	 3793	 000000001000	 100010110111	 [256]	 [1, 16, 64, 128, 512, 1024, 2048]
20:22:16	 0	 0	 000000000000	 0	 []	 []
20:22:16	 2136	 423	 000110100001	 111001011	 [8, 16, 64, 2048]	 [1, 2, 4, 32, 128, 256]
20:22:16	 512	 1383	 000000000100	 11100110101	 [512]	 [1, 2, 4, 32, 64, 256, 1024]
20:22:16	 5	 3570	 101000000000	 010011111011	 [1, 4]	 [2, 16, 32, 64, 128, 256, 1024, 2048]
20:22:16	 520	 3431	 000100000100	 111001101011	 [8, 512]	 [1, 2, 4, 32, 64, 256, 1024, 2048]
20:22:16	 1552	 2543	 000010000110	 111101111001	 [16, 512, 1024]	 [1, 2, 4, 8, 32, 64, 128, 256, 2048]
20:22:16	 260	 3827	 001000001000	 110011110111	 [4, 256]	 [1, 2, 16, 32, 64, 128, 512, 1024, 2048]
20:22:16	 2112	 447	 000000100001	 111111011	 [64, 2048]	 [1, 2, 4, 8, 16, 32, 128, 256]
20:22:16	 0	 0	 000000000000	 0	 []	 []
20:22:16	 0	 0	 000000000000	 0	 []	 []
20:22:16	 2048	 127	 000000000001	 1111111	 [2048]	 [1, 2, 4, 8, 16, 32, 64]
20:22:16	 0	 0	 000000000000	 0	 []	 []
20:22:16	 1281	 2742	 100000001010	 011011010101	 [1, 256, 1024]	 [2, 4, 16, 32, 128, 512, 2048]
20:22:16	 2064	 495	 000010000001	 111101111	 [16, 2048]	 [1, 2, 4, 8, 32, 64, 128, 256]
20:22:16	 2184	 375	 000100010001	 111011101	 [8, 128, 2048]	 [1, 2, 4, 16, 32, 64, 256]
20:22:16	 3072	 823	 000000000011	 1110110011	 [1024, 2048]	 [1, 2, 4, 16, 32, 256, 512]
20:22:16	 160	 3349	 000001010000	 101010001011	 [32, 128]	 [1, 4, 16, 256, 1024, 2048]
20:22:16	 4	 99	 001000000000	 1100011	 [4]	 [1, 2, 32, 64]
20:22:16	 256	 3793	 000000001000	 100010110111	 [256]	 [1, 16, 64, 128, 512, 1024, 2048]
20:22:16	 2048	 255	 000000000001	 11111111	 [2048]	 [1, 2, 4, 8, 16, 32, 64, 128]
20:22:16	 32	 3079	 000001000000	 111000000011	 [32]	 [1, 2, 4, 1024, 2048]
20:22:16	 48	 3335	 000011000000	 111000001011	 [16, 32]	 [1, 2, 4, 256, 1024, 2048]
20:22:16	 12	 2419	 001100000000	 110011101001	 [4, 8]	 [1, 2, 16, 32, 64, 256, 2048]
20:22:16	 32	 3079	 000001000000	 111000000011	 [32]	 [1, 2, 4, 1024, 2048]
20:22:16	 0	 0	 000000000000	 0	 []	 []
20:22:16	 32	 3079	 000001000000	 111000000011	 [32]	 [1, 2, 4, 1024, 2048]
20:22:16	 0	 0	 000000000000	 0	 []	 []
20:22:16	 1168	 2925	 000010010010	 101101101101	 [16, 128, 1024]	 [1, 4, 8, 32, 64, 256, 512, 2048]
20:22:16	 32	 3079	 000001000000	 111000000011	 [32]	 [1, 2, 4, 1024, 2048]
20:22:16	 1104	 2991	 000010100010	 111101011101	 [16, 64, 1024]	 [1, 2, 4, 8, 32, 128, 256, 512, 2048]
20:22:16	 288	 3735	 000001001000	 111010010111	 [32, 256]	 [1, 2, 4, 16, 128, 512, 1024, 2048]
20:22:16	 0	 0	 000000000000	 0	 []	 []
20:22:16	 329	 3766	 100100101000	 011011010111	 [1, 8, 64, 256]	 [2, 4, 16, 32, 128, 512, 1024, 2048]
20:22:16	 96	 3103	 000001100000	 111110000011	 [32, 64]	 [1, 2, 4, 8, 16, 1024, 2048]
20:22:16	 1024	 823	 000000000010	 1110110011	 [1024]	 [1, 2, 4, 16, 32, 256, 512]
20:22:16	 512	 1383	 000000000100	 11100110101	 [512]	 [1, 2, 4, 32, 64, 256, 1024]
20:22:16	 256	 3801	 000000001000	 100110110111	 [256]	 [1, 8, 16, 64, 128, 512, 1024, 2048]
20:22:16	 3200	 887	 000000010011	 1110111011	 [128, 1024, 2048]	 [1, 2, 4, 16, 32, 64, 256, 512]
20:22:16	 152	 2405	 000110010000	 101001101001	 [8, 16, 128]	 [1, 4, 32, 64, 256, 2048]
20:22:16	 2433	 1662	 100000011001	 01111110011	 [1, 128, 256, 2048]	 [2, 4, 8, 16, 32, 64, 512, 1024]
20:22:16	 2048	 255	 000000000001	 11111111	 [2048]	 [1, 2, 4, 8, 16, 32, 64, 128]
20:22:16	 2	 2853	 010000000000	 101001001101	 [2]	 [1, 4, 32, 256, 512, 2048]
20:22:16	 0	 0	 000000000000	 0	 []	 []
20:22:16	 8	 2512	 000100000000	 000010111001	 [8]	 [16, 64, 128, 256, 2048]
20:22:16	 128	 2385	 000000010000	 100010101001	 [128]	 [1, 16, 64, 256, 2048]
20:22:16	 1664	 2421	 000000010110	 101011101001	 [128, 512, 1024]	 [1, 4, 16, 32, 64, 256, 2048]
20:22:16	 8	 2512	 000100000000	 000010111001	 [8]	 [16, 64, 128, 256, 2048]
20:22:16	 4	 99	 001000000000	 1100011	 [4]	 [1, 2, 32, 64]
20:22:17	 1024	 823	 000000000010	 1110110011	 [1024]	 [1, 2, 4, 16, 32, 256, 512]
20:22:17	 513	 3574	 100000000100	 011011111011	 [1, 512]	 [2, 4, 16, 32, 64, 128, 256, 1024, 2048]
20:22:17	 128	 2385	 000000010000	 100010101001	 [128]	 [1, 16, 64, 256, 2048]
20:22:17	 1024	 823	 000000000010	 1110110011	 [1024]	 [1, 2, 4, 16, 32, 256, 512]
20:22:17	 0	 0	 000000000000	 0	 []	 []
20:22:17	 0	 0	 000000000000	 0	 []	 []
20:22:17	 2	 2853	 010000000000	 101001001101	 [2]	 [1, 4, 32, 256, 512, 2048]
20:22:17	 4	 99	 001000000000	 1100011	 [4]	 [1, 2, 32, 64]
20:22:17	 8	 2512	 000100000000	 000010111001	 [8]	 [16, 64, 128, 256, 2048]
20:22:17	 0	 0	 000000000000	 0	 []	 []
20:22:17	 64	 2975	 000000100000	 111110011101	 [64]	 [1, 2, 4, 8, 16, 128, 256, 512, 2048]
20:22:17	 65	 4030	 100000100000	 011111011111	 [1, 64]	 [2, 4, 8, 16, 32, 128, 256, 512, 1024, 2048]
20:22:17	 8	 2512	 000100000000	 000010111001	 [8]	 [16, 64, 128, 256, 2048]
20:22:17	 2	 2853	 010000000000	 101001001101	 [2]	 [1, 4, 32, 256, 512, 2048]
20:22:17	 0	 0	 000000000000	 0	 []	 []
20:22:17	 297	 3798	 100101001000	 011010110111	 [1, 8, 32, 256]	 [2, 4, 16, 64, 128, 512, 1024, 2048]
20:22:17	 1056	 2839	 000001000010	 111010001101	 [32, 1024]	 [1, 2, 4, 16, 256, 512, 2048]
20:22:17	 1024	 823	 000000000010	 1110110011	 [1024]	 [1, 2, 4, 16, 32, 256, 512]
20:22:17	 1064	 2903	 000101000010	 111010101101	 [8, 32, 1024]	 [1, 2, 4, 16, 64, 256, 512, 2048]
20:22:17	 0	 0	 000000000000	 0	 []	 []
20:22:17	 0	 0	 000000000000	 0	 []	 []
20:22:17	 0	 0	 000000000000	 0	 []	 []
20:22:17	 0	 0	 000000000000	 0	 []	 []
20:22:17	 32	 3087	 000001000000	 111100000011	 [32]	 [1, 2, 4, 8, 1024, 2048]
20:22:17	 32	 3087	 000001000000	 111100000011	 [32]	 [1, 2, 4, 8, 1024, 2048]
20:22:17	 296	 3287	 000101001000	 111010110011	 [8, 32, 256]	 [1, 2, 4, 16, 64, 128, 1024, 2048]
20:22:17	 0	 0	 000000000000	 0	 []	 []
20:22:17	 324	 3771	 001000101000	 110111010111	 [4, 64, 256]	 [1, 2, 8, 16, 32, 128, 512, 1024, 2048]
20:22:17	 128	 2385	 000000010000	 100010101001	 [128]	 [1, 16, 64, 256, 2048]
20:22:17	 0	 0	 000000000000	 0	 []	 []
20:22:17	 18	 2533	 010010000000	 101001111001	 [2, 16]	 [1, 4, 32, 64, 128, 256, 2048]
20:22:17	 0	 0	 000000000000	 0	 []	 []
20:22:17	 64	 2975	 000000100000	 111110011101	 [64]	 [1, 2, 4, 8, 16, 128, 256, 512, 2048]
20:22:17	 0	 0	 000000000000	 0	 []	 []
20:22:17	 580	 3515	 001000100100	 110111011011	 [4, 64, 512]	 [1, 2, 8, 16, 32, 128, 256, 1024, 2048]
20:22:17	 52	 3395	 001011000000	 110000101011	 [4, 16, 32]	 [1, 2, 64, 256, 1024, 2048]
20:22:17	 258	 3837	 010000001000	 101111110111	 [2, 256]	 [1, 4, 8, 16, 32, 64, 128, 512, 1024, 2048]
20:22:17	 132	 3441	 001000010000	 100011101011	 [4, 128]	 [1, 16, 32, 64, 256, 1024, 2048]
20:22:17	 0	 0	 000000000000	 0	 []	 []
20:22:17	 0	 0	 000000000000	 0	 []	 []
20:22:17	 2124	 435	 001100100001	 110011011	 [4, 8, 64, 2048]	 [1, 2, 16, 32, 128, 256]
20:22:17	 136	 2417	 000100010000	 100011101001	 [8, 128]	 [1, 16, 32, 64, 256, 2048]
20:22:17	 64	 2973	 000000100000	 101110011101	 [64]	 [1, 4, 8, 16, 128, 256, 512, 2048]
20:22:17	 0	 0	 000000000000	 0	 []	 []
20:22:17	 256	 3801	 000000001000	 100110110111	 [256]	 [1, 8, 16, 64, 128, 512, 1024, 2048]
20:22:17	 0	 0	 000000000000	 0	 []	 []
20:22:17	 32	 3087	 000001000000	 111100000011	 [32]	 [1, 2, 4, 8, 1024, 2048]
20:22:17	 0	 0	 000000000000	 0	 []	 []
20:22:17	 160	 3357	 000001010000	 101110001011	 [32, 128]	 [1, 4, 8, 16, 256, 1024, 2048]
20:22:17	 1152	 2933	 000000010010	 101011101101	 [128, 1024]	 [1, 4, 16, 32, 64, 256, 512, 2048]
20:22:17	 0	 0	 000000000000	 0	 []	 []
20:22:17	 1	 3508	 100000000000	 001011011011	 [1]	 [4, 16, 32, 128, 256, 1024, 2048]
20:22:17	 33	 3348	 100001000000	 001010001011	 [1, 32]	 [4, 16, 256, 1024, 2048]
20:22:17	 0	 0	 000000000000	 0	 []	 []
20:22:17	 5	 3570	 101000000000	 010011111011	 [1, 4]	 [2, 16, 32, 64, 128, 256, 1024, 2048]
20:22:17	 32	 3087	 000001000000	 111100000011	 [32]	 [1, 2, 4, 8, 1024, 2048]
20:22:17	 0	 0	 000000000000	 0	 []	 []
20:22:17	 72	 2997	 000100100000	 101011011101	 [8, 64]	 [1, 4, 16, 32, 128, 256, 512, 2048]
20:22:17	 0	 0	 000000000000	 0	 []	 []
20:22:17	 3	 4084	 110000000000	 001011111111	 [1, 2]	 [4, 16, 32, 64, 128, 256, 512, 1024, 2048]
20:22:17	 1024	 823	 000000000010	 1110110011	 [1024]	 [1, 2, 4, 16, 32, 256, 512]
20:22:17	 0	 0	 000000000000	 0	 []	 []
20:22:17	 0	 0	 000000000000	 0	 []	 []
20:22:17	 1028	 2675	 001000000010	 110011100101	 [4, 1024]	 [1, 2, 16, 32, 64, 512, 2048]
20:22:17	 1	 3508	 100000000000	 001011011011	 [1]	 [4, 16, 32, 128, 256, 1024, 2048]
20:22:17	 1060	 2907	 001001000010	 110110101101	 [4, 32, 1024]	 [1, 2, 8, 16, 64, 256, 512, 2048]
20:22:17	 2049	 1534	 100000000001	 01111111101	 [1, 2048]	 [2, 4, 8, 16, 32, 64, 128, 256, 1024]
20:22:17	 4	 2147	 001000000000	 110001100001	 [4]	 [1, 2, 32, 64, 2048]
20:22:17	 8	 2417	 000100000000	 100011101001	 [8]	 [1, 16, 32, 64, 256, 2048]
20:22:17	 2816	 1279	 000000001101	 11111111001	 [256, 512, 2048]	 [1, 2, 4, 8, 16, 32, 64, 128, 1024]
20:22:17	 514	 3429	 010000000100	 101001101011	 [2, 512]	 [1, 4, 32, 64, 256, 1024, 2048]
20:22:17	 836	 3259	 001000101100	 110111010011	 [4, 64, 256, 512]	 [1, 2, 8, 16, 32, 128, 1024, 2048]
