time	 inp	 pre	 bininp	 binpre	 lstinp	 lstpre
20:58:08	 0	 0	 000000000000000	 0	 []	 []
20:58:08	 0	 0	 000000000000000	 0	 []	 []
20:58:09	 17408	 192	 000000000010001	 00000011	 [10, 14]	 [6, 7]
20:58:09	 0	 0	 000000000000000	 0	 []	 []
20:58:09	 0	 0	 000000000000000	 0	 []	 []
20:58:10	 6	 16705	 011000000000000	 100000101000001	 [1, 2]	 [0, 6, 8, 14]
20:58:12	 2	 16449	 010000000000000	 100000100000001	 [1]	 [0, 6, 14]
20:58:13	 24	 64	 000110000000000	 0000001	 [3, 4]	 [6]
20:58:14	 8	 16464	 000100000000000	 000010100000001	 [3]	 [4, 6, 14]
20:58:15	 17152	 4163	 000000001100001	 1100001000001	 [8, 9, 14]	 [0, 1, 6, 12]
20:58:15	 0	 0	 000000000000000	 0	 []	 []
20:58:15	 0	 0	 000000000000000	 0	 []	 []
20:58:15	 0	 0	 000000000000000	 0	 []	 []
20:58:17	 128	 20544	 000000010000000	 000000100000101	 [7]	 [6, 12, 14]
20:58:18	 4	 1280	 001000000000000	 00000000101	 [2]	 [8, 10]
20:58:18	 0	 0	 000000000000000	 0	 []	 []
20:58:18	 0	 0	 000000000000000	 0	 []	 []
20:58:18	 0	 0	 000000000000000	 0	 []	 []
20:58:18	 0	 0	 000000000000000	 0	 []	 []
20:58:18	 0	 0	 000000000000000	 0	 []	 []
20:58:18	 0	 0	 000000000000000	 0	 []	 []
20:58:19	 4	 1280	 001000000000000	 00000000101	 [2]	 [8, 10]
20:58:19	 0	 0	 000000000000000	 0	 []	 []
20:58:19	 0	 0	 000000000000000	 0	 []	 []
20:58:21	 1024	 8580	 000000000010000	 00100001100001	 [10]	 [2, 7, 8, 13]
20:58:22	 16	 75	 000010000000000	 1101001	 [4]	 [0, 1, 3, 6]
20:58:22	 0	 0	 000000000000000	 0	 []	 []
20:58:22	 0	 0	 000000000000000	 0	 []	 []
20:58:22	 0	 0	 000000000000000	 0	 []	 []
20:58:22	 16	 75	 000010000000000	 1101001	 [4]	 [0, 1, 3, 6]
20:58:23	 24576	 4291	 000000000000011	 1100001100001	 [13, 14]	 [0, 1, 6, 7, 12]
20:58:23	 0	 0	 000000000000000	 0	 []	 []
20:58:24	 1104	 20611	 000010100010000	 110000010000101	 [4, 6, 10]	 [0, 1, 7, 12, 14]
20:58:26	 4352	 17093	 000000001000100	 101000110100001	 [8, 12]	 [0, 2, 6, 7, 9, 14]
20:58:26	 0	 0	 000000000000000	 0	 []	 []
20:58:27	 256	 17925	 000000001000000	 101000000110001	 [8]	 [0, 2, 9, 10, 14]
20:58:29	 16384	 4291	 000000000000001	 1100001100001	 [14]	 [0, 1, 6, 7, 12]
20:58:29	 0	 0	 000000000000000	 0	 []	 []
20:58:29	 2048	 34	 000000000001000	 010001	 [11]	 [1, 5]
20:58:29	 0	 0	 000000000000000	 0	 []	 []
20:58:29	 0	 0	 000000000000000	 0	 []	 []
20:58:29	 0	 0	 000000000000000	 0	 []	 []
20:58:31	 512	 20801	 000000000100000	 100000101000101	 [9]	 [0, 6, 8, 12, 14]
20:58:31	 0	 0	 000000000000000	 0	 []	 []
20:58:32	 145	 16448	 100010010000000	 000000100000001	 [0, 4, 7]	 [6, 14]
20:58:33	 4	 1280	 001000000000000	 00000000101	 [2]	 [8, 10]
20:58:34	 16	 1217	 000010000000000	 10000011001	 [4]	 [0, 6, 7, 10]
20:58:34	 0	 0	 000000000000000	 0	 []	 []
20:58:35	 32	 192	 000001000000000	 00000011	 [5]	 [6, 7]
20:58:37	 128	 20544	 000000010000000	 000000100000101	 [7]	 [6, 12, 14]
20:58:38	 260	 17923	 001000001000000	 110000000110001	 [2, 8]	 [0, 1, 9, 10, 14]
20:58:39	 8192	 1152	 000000000000010	 00000001001	 [13]	 [7, 10]
20:58:41	 8	 16464	 000100000000000	 000010100000001	 [3]	 [4, 6, 14]
20:58:41	 0	 0	 000000000000000	 0	 []	 []
20:58:42	 8	 16464	 000100000000000	 000010100000001	 [3]	 [4, 6, 14]
20:58:42	 0	 0	 000000000000000	 0	 []	 []
20:58:43	 528	 321	 000010000100000	 100000101	 [4, 9]	 [0, 6, 8]
20:58:43	 0	 0	 000000000000000	 0	 []	 []
20:58:43	 0	 0	 000000000000000	 0	 []	 []
20:58:43	 0	 0	 000000000000000	 0	 []	 []
20:58:43	 0	 0	 000000000000000	 0	 []	 []
20:58:44	 72	 20608	 000100100000000	 000000010000101	 [3, 6]	 [7, 12, 14]
20:58:46	 16384	 4291	 000000000000001	 1100001100001	 [14]	 [0, 1, 6, 7, 12]
20:58:47	 256	 17925	 000000001000000	 101000000110001	 [8]	 [0, 2, 9, 10, 14]
20:58:47	 0	 0	 000000000000000	 0	 []	 []
20:58:47	 0	 0	 000000000000000	 0	 []	 []
20:58:47	 0	 0	 000000000000000	 0	 []	 []
20:58:47	 0	 0	 000000000000000	 0	 []	 []
20:58:49	 8	 16464	 000100000000000	 000010100000001	 [3]	 [4, 6, 14]
20:58:50	 1	 16450	 100000000000000	 010000100000001	 [0]	 [1, 6, 14]
20:58:50	 0	 0	 000000000000000	 0	 []	 []
20:58:51	 4	 1280	 001000000000000	 00000000101	 [2]	 [8, 10]
20:58:51	 0	 0	 000000000000000	 0	 []	 []
20:58:53	 18432	 4291	 000000000001001	 1100001100001	 [11, 14]	 [0, 1, 6, 7, 12]
20:58:53	 0	 0	 000000000000000	 0	 []	 []
20:58:54	 18	 16449	 010010000000000	 100000100000001	 [1, 4]	 [0, 6, 14]
20:58:54	 0	 0	 000000000000000	 0	 []	 []
20:58:55	 384	 21569	 000000011000000	 100000100010101	 [7, 8]	 [0, 6, 10, 12, 14]
20:58:57	 8192	 1152	 000000000000010	 00000001001	 [13]	 [7, 10]
20:58:58	 4	 1280	 001000000000000	 00000000101	 [2]	 [8, 10]
20:59:00	 16384	 4291	 000000000000001	 1100001100001	 [14]	 [0, 1, 6, 7, 12]
20:59:01	 4096	 16576	 000000000000100	 000000110000001	 [12]	 [6, 7, 14]
20:59:01	 0	 0	 000000000000000	 0	 []	 []
20:59:03	 256	 17925	 000000001000000	 101000000110001	 [8]	 [0, 2, 9, 10, 14]
20:59:04	 1024	 8660	 000000000010000	 00101011100001	 [10]	 [2, 4, 6, 7, 8, 13]
20:59:04	 0	 0	 000000000000000	 0	 []	 []
20:59:04	 0	 0	 000000000000000	 0	 []	 []
20:59:04	 0	 0	 000000000000000	 0	 []	 []
20:59:05	 2048	 34	 000000000001000	 010001	 [11]	 [1, 5]
20:59:07	 32	 192	 000001000000000	 00000011	 [5]	 [6, 7]
20:59:08	 2	 16449	 010000000000000	 100000100000001	 [1]	 [0, 6, 14]
20:59:09	 36	 17856	 001001000000000	 000000111010001	 [2, 5]	 [6, 7, 8, 10, 14]
20:59:10	 10240	 17570	 000000000001010	 010001010010001	 [11, 13]	 [1, 5, 7, 10, 14]
20:59:10	 0	 0	 000000000000000	 0	 []	 []
20:59:12	 2048	 34	 000000000001000	 010001	 [11]	 [1, 5]
20:59:12	 0	 0	 000000000000000	 0	 []	 []
20:59:13	 2048	 34	 000000000001000	 010001	 [11]	 [1, 5]
20:59:15	 64	 20611	 000000100000000	 110000010000101	 [6]	 [0, 1, 7, 12, 14]
20:59:16	 32	 192	 000001000000000	 00000011	 [5]	 [6, 7]
20:59:18	 64	 20611	 000000100000000	 110000010000101	 [6]	 [0, 1, 7, 12, 14]
20:59:18	 0	 0	 000000000000000	 0	 []	 []
20:59:18	 0	 0	 000000000000000	 0	 []	 []
20:59:18	 0	 0	 000000000000000	 0	 []	 []
20:59:18	 0	 0	 000000000000000	 0	 []	 []
20:59:18	 0	 0	 000000000000000	 0	 []	 []
20:59:19	 2048	 34	 000000000001000	 010001	 [11]	 [1, 5]
20:59:21	 8192	 1152	 000000000000010	 00000001001	 [13]	 [7, 10]
20:59:21	 0	 0	 000000000000000	 0	 []	 []
20:59:21	 0	 0	 000000000000000	 0	 []	 []
20:59:23	 64	 20611	 000000100000000	 110000010000101	 [6]	 [0, 1, 7, 12, 14]
20:59:24	 4	 1280	 001000000000000	 00000000101	 [2]	 [8, 10]
20:59:24	 0	 0	 000000000000000	 0	 []	 []
20:59:25	 24576	 4291	 000000000000011	 1100001100001	 [13, 14]	 [0, 1, 6, 7, 12]
20:59:26	 6	 16705	 011000000000000	 100000101000001	 [1, 2]	 [0, 6, 8, 14]
20:59:26	 0	 0	 000000000000000	 0	 []	 []
20:59:26	 0	 0	 000000000000000	 0	 []	 []
20:59:27	 128	 20544	 000000010000000	 000000100000101	 [7]	 [6, 12, 14]
20:59:29	 136	 20560	 000100010000000	 000010100000101	 [3, 7]	 [4, 6, 12, 14]
20:59:29	 0	 0	 000000000000000	 0	 []	 []
20:59:30	 512	 20801	 000000000100000	 100000101000101	 [9]	 [0, 6, 8, 12, 14]
20:59:30	 0	 0	 000000000000000	 0	 []	 []
20:59:30	 0	 0	 000000000000000	 0	 []	 []
20:59:30	 0	 0	 000000000000000	 0	 []	 []
20:59:30	 0	 0	 000000000000000	 0	 []	 []
20:59:31	 4	 1280	 001000000000000	 00000000101	 [2]	 [8, 10]
20:59:33	 2048	 34	 000000000001000	 010001	 [11]	 [1, 5]
20:59:33	 16	 1217	 000010000000000	 10000011001	 [4]	 [0, 6, 7, 10]
20:59:35	 64	 20611	 000000100000000	 110000010000101	 [6]	 [0, 1, 7, 12, 14]
20:59:35	 0	 0	 000000000000000	 0	 []	 []
20:59:35	 0	 0	 000000000000000	 0	 []	 []
20:59:35	 0	 0	 000000000000000	 0	 []	 []
20:59:36	 533	 16706	 101010000100000	 010000101000001	 [0, 2, 4, 9]	 [1, 6, 8, 14]
20:59:36	 0	 0	 000000000000000	 0	 []	 []
20:59:36	 16	 517	 000010000000000	 1010000001	 [4]	 [0, 2, 9]
20:59:38	 8192	 1152	 000000000000010	 00000001001	 [13]	 [7, 10]
20:59:40	 256	 17925	 000000001000000	 101000000110001	 [8]	 [0, 2, 9, 10, 14]
20:59:40	 0	 0	 000000000000000	 0	 []	 []
20:59:40	 0	 0	 000000000000000	 0	 []	 []
20:59:41	 8192	 1152	 000000000000010	 00000001001	 [13]	 [7, 10]
20:59:43	 2	 16449	 010000000000000	 100000100000001	 [1]	 [0, 6, 14]
20:59:43	 0	 0	 000000000000000	 0	 []	 []
20:59:43	 0	 0	 000000000000000	 0	 []	 []
20:59:44	 258	 16449	 010000001000000	 100000100000001	 [1, 8]	 [0, 6, 14]
20:59:45	 8194	 16449	 010000000000010	 100000100000001	 [1, 13]	 [0, 6, 14]
20:59:47	 1	 16982	 100000000000000	 011010100100001	 [0]	 [1, 2, 4, 6, 9, 14]
20:59:48	 4	 529	 001000000000000	 1000100001	 [2]	 [0, 4, 9]
20:59:48	 0	 0	 000000000000000	 0	 []	 []
20:59:48	 0	 0	 000000000000000	 0	 []	 []
20:59:48	 0	 0	 000000000000000	 0	 []	 []
20:59:48	 0	 0	 000000000000000	 0	 []	 []
20:59:49	 4096	 16576	 000000000000100	 000000110000001	 [12]	 [6, 7, 14]
20:59:51	 2	 16449	 010000000000000	 100000100000001	 [1]	 [0, 6, 14]
20:59:51	 0	 0	 000000000000000	 0	 []	 []
20:59:52	 2	 16449	 010000000000000	 100000100000001	 [1]	 [0, 6, 14]
20:59:53	 2336	 18119	 000001001001000	 111000110110001	 [5, 8, 11]	 [0, 1, 2, 6, 7, 9, 10, 14]
20:59:53	 0	 0	 000000000000000	 0	 []	 []
20:59:53	 0	 0	 000000000000000	 0	 []	 []
20:59:54	 4098	 16449	 010000000000100	 100000100000001	 [1, 12]	 [0, 6, 14]
20:59:54	 0	 0	 000000000000000	 0	 []	 []
20:59:55	 8	 16592	 000100000000000	 000010110000001	 [3]	 [4, 6, 7, 14]
20:59:57	 16385	 726	 100000000000001	 0110101101	 [0, 14]	 [1, 2, 4, 6, 7, 9]
20:59:58	 4	 529	 001000000000000	 1000100001	 [2]	 [0, 4, 9]
20:59:58	 0	 0	 000000000000000	 0	 []	 []
21:00:00	 2048	 290	 000000000001000	 010001001	 [11]	 [1, 5, 8]
21:00:01	 32	 2496	 000001000000000	 000000111001	 [5]	 [6, 7, 8, 11]
21:00:01	 0	 0	 000000000000000	 0	 []	 []
21:00:03	 8256	 20610	 000000100000010	 010000010000101	 [6, 13]	 [1, 7, 12, 14]
21:00:03	 0	 0	 000000000000000	 0	 []	 []
21:00:04	 8	 16592	 000100000000000	 000010110000001	 [3]	 [4, 6, 7, 14]
21:00:04	 0	 0	 000000000000000	 0	 []	 []
21:00:04	 0	 0	 000000000000000	 0	 []	 []
21:00:04	 0	 0	 000000000000000	 0	 []	 []
21:00:05	 12296	 16576	 000100000000110	 000000110000001	 [3, 12, 13]	 [6, 7, 14]
21:00:07	 4096	 16578	 000000000000100	 010000110000001	 [12]	 [1, 6, 7, 14]
21:00:07	 0	 0	 000000000000000	 0	 []	 []
21:00:08	 1	 16982	 100000000000000	 011010100100001	 [0]	 [1, 2, 4, 6, 9, 14]
21:00:08	 0	 0	 000000000000000	 0	 []	 []
21:00:08	 0	 0	 000000000000000	 0	 []	 []
21:00:09	 3072	 8692	 000000000011000	 00101111100001	 [10, 11]	 [2, 4, 5, 6, 7, 8, 13]
21:00:10	 32	 2496	 000001000000000	 000000111001	 [5]	 [6, 7, 8, 11]
21:00:12	 16384	 4291	 000000000000001	 1100001100001	 [14]	 [0, 1, 6, 7, 12]
21:00:13	 2048	 290	 000000000001000	 010001001	 [11]	 [1, 5, 8]
21:00:15	 2	 16449	 010000000000000	 100000100000001	 [1]	 [0, 6, 14]
21:00:16	 4096	 16578	 000000000000100	 010000110000001	 [12]	 [1, 6, 7, 14]
21:00:18	 64	 20611	 000000100000000	 110000010000101	 [6]	 [0, 1, 7, 12, 14]
21:00:18	 0	 0	 000000000000000	 0	 []	 []
21:00:18	 0	 0	 000000000000000	 0	 []	 []
21:00:18	 0	 0	 000000000000000	 0	 []	 []
21:00:19	 2048	 290	 000000000001000	 010001001	 [11]	 [1, 5, 8]
21:00:21	 32	 2496	 000001000000000	 000000111001	 [5]	 [6, 7, 8, 11]
21:00:21	 0	 0	 000000000000000	 0	 []	 []
21:00:22	 2048	 290	 000000000001000	 010001001	 [11]	 [1, 5, 8]
21:00:22	 0	 0	 000000000000000	 0	 []	 []
21:00:23	 2	 16449	 010000000000000	 100000100000001	 [1]	 [0, 6, 14]
21:00:23	 0	 0	 000000000000000	 0	 []	 []
21:00:25	 64	 20611	 000000100000000	 110000010000101	 [6]	 [0, 1, 7, 12, 14]
21:00:26	 4096	 16578	 000000000000100	 010000110000001	 [12]	 [1, 6, 7, 14]
21:00:28	 8	 12288	 000100000000000	 00000000000011	 [3]	 [12, 13]
21:00:28	 0	 0	 000000000000000	 0	 []	 []
21:00:29	 8192	 5250	 000000000000010	 0100000100101	 [13]	 [1, 7, 10, 12]
21:00:29	 0	 0	 000000000000000	 0	 []	 []
21:00:31	 64	 20611	 000000100000000	 110000010000101	 [6]	 [0, 1, 7, 12, 14]
21:00:31	 0	 0	 000000000000000	 0	 []	 []
21:00:31	 0	 0	 000000000000000	 0	 []	 []
21:00:31	 0	 0	 000000000000000	 0	 []	 []
21:00:33	 128	 20544	 000000010000000	 000000100000101	 [7]	 [6, 12, 14]
21:00:34	 1152	 16464	 000000010010000	 000010100000001	 [7, 10]	 [4, 6, 14]
21:00:35	 16388	 579	 001000000000001	 1100001001	 [2, 14]	 [0, 1, 6, 9]
21:00:37	 16416	 192	 000001000000001	 00000011	 [5, 14]	 [6, 7]
21:00:38	 32	 2496	 000001000000000	 000000111001	 [5]	 [6, 7, 8, 11]
21:00:38	 0	 0	 000000000000000	 0	 []	 []
21:00:40	 1	 16982	 100000000000000	 011010100100001	 [0]	 [1, 2, 4, 6, 9, 14]
21:00:40	 0	 0	 000000000000000	 0	 []	 []
21:00:40	 0	 0	 000000000000000	 0	 []	 []
